	user	text	location	date
1776	borislavov_ivan	"Best Crypto Casino . Check out
support : #btc #ltc #bnb #eth #trx #xrp #tpay #bch #xvg #eos #zec #xrm #doge #xem… https://t.co/Ex2BCnHSo9"	BGR	2019-07-15 09:55:00
1777	crypto__mak	PR: Cred and https://t.co/aSuzxVtuI9 Join Forces to Boost Crypto Lending https://t.co/gtv1Ijz6n1 #Bitcoin #10 #6 #BCH #Bitcoincom	United Kingdom	2019-07-15 09:52:06
1778	teammonster11	"Make money even when BTC is going down! 

https://t.co/Vx3QpniTXg

#BITMEX #BTC #ADA #XRP #BCH #EOS #X10 #X20 $RCN… https://t.co/XBtPOuMEA0"		2019-07-15 09:46:31
1779	bitcoinagile	PR: Cred and Bitcoincom Join Forces to Boost Crypto Lending - #bitcoin News #blockchain #btc #$6 #10 #BCH #Bitcoin.… https://t.co/dnbjO63fm4	Matter Doesn't Matter	2019-07-15 09:32:27
1780	CurrencyNews	CoinDesk: Blockchain Consortium Startup R3 Said to Be Considering an IPO #XRP #BLockchain #BCH #CryptoCurrency… https://t.co/juqd5OTUjN	London, England	2019-07-15 09:27:10
1781	CurrencyNews	Ethereum Price Nosedives 15% in Crypto Market’s $28 Billion Wipeout #ETH #Cryptocurrencynews #CryptoCurrency #XRP… https://t.co/1XGGo2Dr65	London, England	2019-07-15 09:27:10
1782	webnowcompany	#ETH #DTA #BTC #BCH #ETC A cross-chain solution to improve the scalability of ethereum...Read more: https://t.co/YXPCUNbp14	USA	2019-07-15 09:26:34
1783	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10249.92 $ (+0.15 %)
$ETH - 225.3 $    (+0.49 %)
$XRP - 0.31 $     (+0.2… https://t.co/YPeIQ3aFZA"		2019-07-15 09:23:57
1784	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 10272.2 $   (+0.12 %)
$ETH   - 225.61 $    (+0.53 %)
$XRP   - 0.31 $… https://t.co/aAwkYnhZ1z"		2019-07-15 09:23:55
1785	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10262.74 $  (+0.03 %)
$ETH - 225.28 $    (+0.47 %)
$XRP - 0.31 $      (-… https://t.co/0XnUIe3Mbh"		2019-07-15 09:23:55
1786	webnowcompany	#BTC #BCH #EOS #XRP #ETH This past week, bitcoin and altcoins struggled to continue higher. BTC/USD topped near the… https://t.co/cgSWJXxzys	USA	2019-07-15 09:21:31
1787	BitcoinCashCity	"Nishant Sharma will be joining us at #BCHcity! 

Nishant joined the #crypto mining industry in 2014 and is currentl… https://t.co/ExuDCiAEXi"	North Queensland, Australia	2019-07-15 09:18:00
1788	webnowcompany	#BTC #BCH Bitcoin went really well last week. The price of the world’s biggest cryptocurrency even managed to reach… https://t.co/h5iPeQMBEn	USA	2019-07-15 09:17:34
1789	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$284.57
1 Hour: -0.50 % | 24 Hours: -15.54 % | 7 Days: -30.71 %
#bch #bitcoin cash"	New York, NY	2019-07-15 09:17:03
1790	GannMarkets	"Values of the highest market cap 10 Cryptocurrencies :
1. #btc $10222
2. #eth $223.159
3. #xrp $0.30861506
4. #ltc… https://t.co/qn79BOSRHD"		2019-07-15 09:05:07
1791	bch_price	"Price of 1 BCH to USD: $284.0 (Change: -1.23 %)
Price of 1 BCH to BTC: 0.02778339 Ƀ (Change: +0.04 %)
#bitcoincash #bch $bch"	Bulgaria	2019-07-15 09:01:56
1792	coinstats	"BitcoinCash - BCH
Price: $283.74
Change in 1h: -1.04%
Market cap: $5,076,857,271.00
Ranking: 5
#BitcoinCash #BCH"	Blockchain	2019-07-15 09:00:27
1793	webnowcompany	#BTC #LTC #ETH #BCH The weekend has been a painful one for Bitcoin and crypto assets as markets continue to bleed o… https://t.co/suy45QnvIH	USA	2019-07-15 08:49:18
1794	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #USDT -0.02%, #XLM -0.09%, #BNB -0.17%, #ADA -0.21%, #BTC -0.32%, #ETH -0.39%,… https://t.co/T0eoxW2v3g		2019-07-15 08:33:01
1795	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10235.0 $ (-0.23 %)
$ETH - 224.21 $  (-0.51 %)
$XRP - 0.31 $    (-0.99 %… https://t.co/Ne1UlWrcfe"		2019-07-15 08:23:44
1796	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 10260.0 $   (-0.32 %)
$ETH   - 224.41 $    (-0.67 %)
$XRP   - 0.31 $… https://t.co/0M4v2HSy7i"		2019-07-15 08:23:43
1797	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10259.36 $   (-0.04 %)
$ETH - 224.21 $     (-0.74 %)
$XRP - 0.31 $… https://t.co/GrGnhMwHo5"		2019-07-15 08:23:42
1798	webnowcompany	#BTC #BCH #XRP #ETH The total crypto market cap lost $49.2 billion of its value over the last seven days and now st… https://t.co/iNHIqQZywl	USA	2019-07-15 08:20:38
1799	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$285.62
1 Hour: 0.27 % | 24 Hours: -16.12 % | 7 Days: -30.40 %
#bch #bitcoin cash"	New York, NY	2019-07-15 08:17:03
1800	webnowcompany	#BTC #ETH #BCH #LTC #ALT From a local peak on July 12, Bitcoin tanked from a high of $11,950 to a low of $9,857. Me… https://t.co/QJ089WXM5L	USA	2019-07-15 08:16:59
1801	FTYPE13	"Make money even when BTC is going down! 

https://t.co/2NuQB72yfM

#BITMEX #BTC #ADA #XRP #BCH #EOS #X10 #X20 $GTO… https://t.co/LxBtk09CpT"		2019-07-15 08:16:42
1802	100btcP	"Make money even when BTC is going down! 

https://t.co/7N68aEM5Sn

#BITMEX #BTC #ADA #XRP #BCH #EOS #X10 #X20 $RCN… https://t.co/Ew8XclThOy"		2019-07-15 08:16:42
1803	teammonster11	"Make money even when BTC is going down! 

https://t.co/Vx3QpniTXg

#BITMEX #BTC #ADA #XRP #BCH #EOS #X10 #X20 $EOS… https://t.co/1FMAvWDK3E"		2019-07-15 08:16:41
1804	CashTechNews	Bitcoin Price Clings to $10K Support After a Volatile Weekend #altcoin #bitcoinprice #btc #bitcoin #bch https://t.co/6V06fVG7Ms	New York, NY	2019-07-15 08:12:32
1805	webnowcompany	#ETH #BTC #BCH Ethereum has had a tumultuous 24 hours, as the price dropped dramatically overnight, seeing one of t… https://t.co/w5FaxabsMK	USA	2019-07-15 08:10:02
1806	CurrencyNews	Crypto Markets Crash $35 Billion as Bitcoin Revisits Four Figures #BTC #XRP #BlockchainNews #BitcoinNews… https://t.co/t4Ip2CjOLQ	London, England	2019-07-15 08:06:14
1807	CurrencyNews	The Best Crypto Industry Reaction to Trump’s Bitcoin-Bashing Tweet #BLockchain #CryptoNews #Cryptocurrencynews #BTC… https://t.co/jMzhhbI3AU	London, England	2019-07-15 08:06:14
1808	bch_price	"Price of 1 BCH to USD: $287.54 (Change: +1.81 %)
Price of 1 BCH to BTC: 0.02777248 Ƀ (Change: +0.25 %)
#bitcoincash #bch $bch"	Bulgaria	2019-07-15 08:02:09
1809	coinstats	"BitcoinCash - BCH
Price: $287.55
Change in 1h: +1.54%
Market cap: $5,144,878,741.00
Ranking: 5
#BitcoinCash #BCH"	Blockchain	2019-07-15 08:00:22
1810	AltcoinSidekick	Markets are unpredictable but is it finally time for it to respond to some real fundamentals? Ethereum is leading t… https://t.co/ONBYqTkiEm		2019-07-15 08:00:19
1811	cryptomedia_new	#Bitcoin Cash Merchant Adoption Grows and Exchange Supports #BCH in the Weekly Video Update https://t.co/mCATZcYHuy	United States	2019-07-15 07:56:48
1812	coinpricenow	"1 Bitcoin ( #BTC )
Dollar: 10,326.38$ 

1 Bitcoin Cash ( #BCH )
Dollar: 2,87.97$ 

1 Ethereum ( #ETH )
Dollar: 226.… https://t.co/GmsQbl2v7O"		2019-07-15 07:56:01
1813	Guevnerm	Want to start with #cryptotrading but don't know how? #Bitsgap got a solution for you. Create a trading bot with th… https://t.co/CC3p32SLAA	Tallinn, Estonia	2019-07-15 07:44:11
1814	BoersenMedien	#Ethereum #ETH jumps 2.53% in one hour. #Litecoin #LTC jumps 1.75% in one hour. #Bitcoin Cash #BCH jumps 2.16% in one hour.	Berli	2019-07-15 07:38:02
1815	CurrencyNews	BTC is currently correcting higher, but the $10800 level is likely to act as a ... #CryptoNews #BTC #ETH #BCH… https://t.co/I0KefEsYXb	London, England	2019-07-15 07:27:07
1816	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10258.97 $ (+1.53 %)
$ETH - 225.36 $   (+2.82 %)
$XRP - 0.31 $     (+0.9… https://t.co/aIPTIBqEp5"		2019-07-15 07:23:31
1817	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 10292.8 $   (+1.79 %)
$ETH   - 225.92 $    (+2.96 %)
$XRP   - 0.31 $… https://t.co/JhgNhGbs1i"		2019-07-15 07:23:30
1818	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10263.23 $   (+1.62 %)
$ETH - 225.89 $     (+2.82 %)
$XRP - 0.31 $… https://t.co/Ni6qG9Hy2k"		2019-07-15 07:23:29
1819	IreneKlaver	#ETH + #BCH pairing is a joke #BitcoinSV is the only #Bitcoin we follow https://t.co/AxkQEDXFMI	Amsterdam	2019-07-15 07:23:24
1820	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$286.20
1 Hour: 1.06 % | 24 Hours: -16.13 % | 7 Days: -30.20 %
#bch #bitcoin cash"	New York, NY	2019-07-15 07:17:03
1821	bch_price	"Price of 1 BCH to USD: $282.42 (Change: -0.45 %)
Price of 1 BCH to BTC: 0.02770216 Ƀ (Change: -0.4 %)
#bitcoincash #bch $bch"	Bulgaria	2019-07-15 07:01:46
1822	MexWatcher	"Future / Spot basis as of Mon Jul 15 16:01:26 JST 2019
#BCH : -0.14%
#XRP : 1.33%
#ETH : -0.32%
#EOS : 1.08%
#LTC :… https://t.co/xm4XZaOb4O"		2019-07-15 07:01:26
1823	ADRTrading	#Trade #cryptocurrency with the ADR Trading Group 👨🏻‍💻 https://t.co/9IMfaEglP4 👩🏼‍💻 Make an informed decision and p… https://t.co/LUeb0XhrKt	London, England	2019-07-15 07:01:09
1824	coinstats	"BitcoinCash - BCH
Price: $282.42
Change in 1h: -0.45%
Market cap: $5,053,129,751.00
Ranking: 5
#BitcoinCash #BCH"	Blockchain	2019-07-15 07:00:22
1825	cryptok49267691	"After $LIT 5X, $QNT 7X, $RSR 2X, And $BQQQ 35%Profit join my telegram channel 
https://t.co/WySMbNPDpX

#ltonetwork… https://t.co/Rx8z12zLAT"	Patna, India	2019-07-15 06:49:10
1826	BoersenMedien	#Litecoin #LTC drops -1.24% in one hour. #Bitcoin Cash #BCH drops -1.02% in one hour. #Bitcoin SV #BSV drops -1.47% in one hour.	Berli	2019-07-15 06:38:03
1827	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10104.53 $ (+0.07 %)
$ETH - 219.18 $   (-0.06 %)
$XRP - 0.31 $     (+0.7… https://t.co/djpGRBwp4k"		2019-07-15 06:23:18
1828	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 10111.7 $   (+0.14 %)
$ETH   - 219.43 $    (-0.16 %)
$XRP   - 0.31 $… https://t.co/dEAZjZ9Uyz"		2019-07-15 06:23:17
1829	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10100.0 $    (+0.08 %)
$ETH - 219.68 $     (+0.31 %)
$XRP - 0.31 $… https://t.co/RBRBxPQ2to"		2019-07-15 06:23:17
1830	webnowcompany	#BTC #BCH The crypto market is bleeding as almost all altcoins are down. Bitcoin manages to hold at $10,100 after d… https://t.co/EDq8LenMlX	USA	2019-07-15 06:21:48
1831	YottaMatrix	"Current Price Of:
#BTC: $10185.5669574
#BCH: $282.196967472
#BNB: $28.1767680653
#TRX: $0.0244712249
#BTT: $0.0009865375"	Malta	2019-07-15 06:18:25
1832	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$283.30
1 Hour: 0.07 % | 24 Hours: -16.99 % | 7 Days: -30.89 %
#bch #bitcoin cash"	New York, NY	2019-07-15 06:17:03
1833	teammonster11	"You can see Our Pro group Made Day Profit And Have a Good accuracy !

https://t.co/Vx3QpniTXg

#BITMEX #BTC #ADA… https://t.co/jxO76adh5u"		2019-07-15 06:16:40
1834	CurrencyNews	CNBC: Bitcoin plunges, briefly falling below $10,000, as Trump slams crypto #BCH #Cryptocurrencynews #BLockchain… https://t.co/vJoo3z1krt	London, England	2019-07-15 06:06:19
1835	CurrencyNews	Bitcoin plunges, briefly falling below $10,000, as Trump slams crypto - CNBC #QASH #BLockchain #Cryptocurrencynews… https://t.co/b4YNCqsLul	London, England	2019-07-15 06:06:19
1836	CurrencyNews	Bitcoin Price (BTC) Breaks Key Support: $8,800 Bearish Target Could Be Real #Ethereum #BitcoinNews… https://t.co/ZSWynlEtbj	London, England	2019-07-15 06:06:19
1837	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #LEO 1.51%, #XRP 0.72%, #BCH 0.36%, #ETC 0.26%
20… https://t.co/wH7lla3ftb"		2019-07-15 06:05:04
1838	crypto__mak	Crypto Market and Bitcoin Signaling More Downsides: BCH, EOS, TRX, ADA Analysis https://t.co/x59lgGbVs4… https://t.co/hwHAvXdPtO	United Kingdom	2019-07-15 06:02:06
1839	bch_price	"Price of 1 BCH to USD: $283.69 (Change: -0.02 %)
Price of 1 BCH to BTC: 0.02781246 Ƀ (Change: +0.07 %)
#bitcoincash #bch $bch"	Bulgaria	2019-07-15 06:01:30
1840	coinstats	"BitcoinCash - BCH
Price: $283.57
Change in 1h: -0.06%
Market cap: $5,073,640,559.00
Ranking: 5
#BitcoinCash #BCH"	Blockchain	2019-07-15 06:00:22
1841	coinpricenow	"1 Bitcoin ( #BTC )
Dollar: 10,168.26$ 

1 Bitcoin Cash ( #BCH )
Dollar: 2,82.76$ 

1 Ethereum ( #ETH )
Dollar: 221.… https://t.co/A11SVlx8DW"		2019-07-15 05:56:01
1842	RTGDENN	"#Crypto Market and #BTC #Bitcoin Signaling More Downsides: #BCH, #EOS, #TRX, #ADA Analysis.

https://t.co/ihkuDtv3LY"	Amphoe Cha-am	2019-07-15 05:41:09
1843	GetTheCrypto1	#bitcoin Blockchain Be Your Own Bank #BCH - qr8k9v80f30dzu55wxy5g890yy0d2h9fms3a9vn5v0		2019-07-15 05:38:32
1844	MihirNaik19	"$BCH - I just checked how precisely the support level of $261 was hit.

#BCH #BitcoinCash #blockchain #Crypto… https://t.co/vg0SPTsUCr"	USA	2019-07-15 05:38:22
1845	YottaMatrix	"Current Price Of:
#BTC: $10177.9551081
#BCH: $283.91098703
#BNB: $28.2810324071
#TRX: $0.0246789828
#BTT: $0.0009913508"	Malta	2019-07-15 05:34:54
1846	VinselSalmeron	@DaveLevine0com @funontheride @TheCryptoDog @OnePepe1 #Ada #Eos #tezos #Xrp #Bat #Bch #Doge  This the horses that w… https://t.co/UuKOkwCu58	Philadelphia, PA	2019-07-15 05:34:05
1847	CurrencyNews	XRP price might continue to decline and it is likely to test the $0.2850 ... #CryptoNews #Ethereum… https://t.co/ajweQ9iecI	London, England	2019-07-15 05:27:06
1848	CurrencyNews	CoinDesk: What Trump’s Bitcoin Tweet Changes #XRP #BitcoinNews #Cryptocurrencynews #BlockchainNews #BLockchain #ETH… https://t.co/ELrdG5vyLK	London, England	2019-07-15 05:27:06
1849	CurrencyNews	Crypto Market and Bitcoin Signaling More Downsides: BCH, EOS, TRX, ADA Analysis #CryptoCurrency #BLockchain… https://t.co/239SMsTdg7	London, England	2019-07-15 05:27:04
1850	CurrencyNews	Compares Favorably Against Top Exchanges Binance, OKEx and Huobi #BLockchain #XRP #CryptoNews #QASH #Ethereum… https://t.co/d9JsK3yGtY	London, England	2019-07-15 05:27:04
1851	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10097.68 $ (-1.14 %)
$ETH - 219.32 $   (-1.27 %)
$XRP - 0.31 $     (-1.3… https://t.co/dudQMUG2ar"		2019-07-15 05:23:05
1852	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 10098.0 $   (-1.11 %)
$ETH   - 219.78 $    (-1.06 %)
$XRP   - 0.31 $… https://t.co/qJkGuhrgTI"		2019-07-15 05:23:04
1853	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10091.6 $   (-1.16 %)
$ETH - 219.0 $     (-1.68 %)
$XRP - 0.31 $      (-… https://t.co/J4U1QxOtWl"		2019-07-15 05:23:04
1854	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$282.03
1 Hour: -1.33 % | 24 Hours: -17.45 % | 7 Days: -31.21 %
#bch #bitcoin cash"	New York, NY	2019-07-15 05:17:03
1855	srdrsny	Crypto Market and Bitcoin Signaling More Downsides: BCH, EOS, TRX, ADA Analysis @newsbtc #Analysis  #Technical… https://t.co/pHuNhgomjS	London	2019-07-15 05:12:18
1856	ccexapp	"Tomorrow's Bitcoincash(BCH) forecast is
        
△UP 29% 
▼DOWN 71%

#Bitcoincash, #BCH

Bitcoin Forecast (iOS)… https://t.co/v7bNQM9CyI"	Tokyo-to, Japan	2019-07-15 05:05:03
1857	bch_price	"Price of 1 BCH to USD: $283.74 (Change: -0.71 %)
Price of 1 BCH to BTC: 0.02779175 Ƀ (Change: +0.01 %)
#bitcoincash #bch $bch"	Bulgaria	2019-07-15 05:01:31
1858	coinstats	"BitcoinCash - BCH
Price: $284.24
Change in 1h: -0.16%
Market cap: $5,085,686,967.00
Ranking: 5
#BitcoinCash #BCH"	Blockchain	2019-07-15 05:00:27
1859	coinvalue_	"⭐ Top 5 (24 hours):

1️⃣ $BTC: $10232.6232034 (-9.43%)
2️⃣ $ETH: $222.410141066 (-16.98%)
3️⃣ $XRP: $0.3122272346 (… https://t.co/UDPFFjm2XV"		2019-07-15 05:00:05
1860	CurrencyNews	Ripple Price (XRP) Holding Ground While Ethereum &amp; Bitcoin Takes Hit #Cryptocurrencynews #Ethereum #QASH #BCH #ETH… https://t.co/rxLz8Z9b31	London, England	2019-07-15 04:48:06
1861	o_dimaro	#Cryptocurrency Market Update: Top Performing and Losing Cryptos, #Bitcoin (#BTC), #XLM, #ETC, #LTC, #BCH, #XRP… https://t.co/hZTkVCvor0	Nigeria	2019-07-15 04:36:05
1862	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #BCH 0.57%, #BTC 0.45%, #BNB 0.44%, #USDT 0.22%, #XLM 0.17%, #ETH 0.14%, #XRP 0.0… https://t.co/VYJiacWlsy		2019-07-15 04:33:02
1863	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10214.44 $ (+0.46 %)
$ETH - 222.15 $   (0.0 %)
$XRP - 0.31 $     (+0.04… https://t.co/T5EFS8pdey"		2019-07-15 04:22:52
1864	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 10211.5 $   (+0.64 %)
$ETH   - 222.13 $    (-0.01 %)
$XRP   - 0.31 $… https://t.co/71gZxPgbFE"		2019-07-15 04:22:51
1865	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10210.3 $   (+0.5 %)
$ETH - 222.75 $    (+0.55 %)
$XRP - 0.31 $      (+0… https://t.co/7ER8xRnB3c"		2019-07-15 04:22:51
1866	Cryptomonster17	"Long/Short Bitcoin moves with up to 100x Leverage at Bitmex !

Receive a 10% Fee Reduction:

Click がhere:… https://t.co/c1A2nTJqDY"		2019-07-15 04:17:49
1867	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$285.92
1 Hour: 2.67 % | 24 Hours: -16.43 % | 7 Days: -30.24 %
#bch #bitcoin cash"	New York, NY	2019-07-15 04:17:02
1868	100btcP	"Make money by capitalizing on BTC volatility 

https://t.co/7N68aEM5Sn

#BITMEX #BTC #ADA #XRP #BCH #EOS #X10 #X20… https://t.co/aZEHzgmcoj"		2019-07-15 04:16:41
1869	TALHA61857256	$50 Coins On EthFinex &amp; $35 On BowlaCoin|Tear Fiat Update &amp; Volum Last R... https://t.co/AYlXoS0m8B via @YouTube… https://t.co/4HzDRVrzfn		2019-07-15 04:11:44
1870	CurrencyNews	CoinDesk: US May Bar Large Tech Firms From Issuing Cryptocurrencies #Ethereum #ETH #QASH #XRP #CryptoCurrency… https://t.co/Y6Cj3DFDl5	London, England	2019-07-15 04:06:10
1871	CurrencyNews	Mond. #CryptoCurrency #BCH #XRP #BTC #Ethereum #BLockchain #Cryptocurrencynews #QASH #CryptoNews #BlockchainNews… https://t.co/RmUmzv8RCK	London, England	2019-07-15 04:06:10
1872	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #BSV 4.34%, #BNB 3.01%, #BCH 2.94%, #LINK 2.89%
2… https://t.co/9BFrxY5vNj"		2019-07-15 04:05:03
1873	bch_price	"Price of 1 BCH to USD: $285.78 (Change: +3.6 %)
Price of 1 BCH to BTC: 0.02778781 Ƀ (Change: +1.72 %)
#bitcoincash #bch $bch"	Bulgaria	2019-07-15 04:02:08
1874	dailycoinfo	New Bitcoin Cash (BCH) Price is $284.94 USD #BitcoinCash #BCH #DailyCoin https://t.co/cTdq5WxN8C	World	2019-07-15 04:00:45
1875	coinstats	"BitcoinCash - BCH
Price: $284.94
Change in 1h: +3.5%
Market cap: $5,098,061,447.00
Ranking: 5
#BitcoinCash #BCH"	Blockchain	2019-07-15 04:00:22
1876	coinpricenow	"1 Bitcoin ( #BTC )
Dollar: 10,264.02$ 

1 Bitcoin Cash ( #BCH )
Dollar: 2,84.86$ 

1 Ethereum ( #ETH )
Dollar: 222.… https://t.co/TUthLV7jH2"		2019-07-15 03:56:01
1877	codenameCRYPTO	#ETH is garbage...centralized, controlled, bail-outs, poor code, lost millions of funds, etc ... #BCH is a total sc… https://t.co/su4ScFON1S	decentralized	2019-07-15 03:52:08
1878	CMN_Today	"Ethereum Price Dives 20%: ETH/BTC Breakdown The Main Driver  https://t.co/HlB06lov8e
#btc #ada #bch #eos #eth #ltc #trx #xrp"	On Chain	2019-07-15 03:49:19
1879	RainBitcoins	@Futurist_conf @IOHK_Charles @MatthewRoszak @MattSpoke @WomanBlockchain @hackapreneur @justlearncrypto… https://t.co/O6v70sZbsP		2019-07-15 03:48:35
1880	btc_update	"Play huge selection slots, video poker and other table games at https://t.co/OFxbPIdo3A
Join for 5 BTC bonus
#bet… https://t.co/LiAFoBN18Z"		2019-07-15 03:33:29
1881	betbybitcoins	"Play huge selection slots, video poker and other table games at https://t.co/ZSV6pMtlXl
Join for 5 BTC bonus
#bet… https://t.co/BIqcz9hirC"		2019-07-15 03:30:16
1882	CurrencyNews	Ethereum Price Dives 20%: ETH/BTC Breakdown The Main Driver #BLockchain #CryptoCurrency #BCH #ETH… https://t.co/rqwZJsmfua	London, England	2019-07-15 03:27:04
1883	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10167.67 $ (+2.59 %)
$ETH - 222.14 $   (+4.14 %)
$XRP - 0.31 $     (+5.3… https://t.co/QCamxm3HpW"		2019-07-15 03:22:39
1884	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 10147.0 $   (+2.75 %)
$ETH   - 222.15 $    (+4.16 %)
$XRP   - 0.31 $… https://t.co/Cxg68HXCiX"		2019-07-15 03:22:39
1885	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10160.0 $    (+2.41 %)
$ETH - 221.53 $     (+3.53 %)
$XRP - 0.31 $… https://t.co/dOihTOukYN"		2019-07-15 03:22:38
1886	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$279.10
1 Hour: 1.99 % | 24 Hours: -18.76 % | 7 Days: -31.85 %
#bch #bitcoin cash"	New York, NY	2019-07-15 03:17:02
1887	Nitrogen_Windir	Redeem Crypto! Earn gift cards &amp; PayPal rewards daily! Do surveys &amp; other tasks.   https://t.co/vN3gsJwR41 …  #BTC #LTC #BCH #ETH		2019-07-15 03:09:23
1888	bitbookin	FREE STOCK up to $500 worth when you sign up for https://t.co/Tw3SZ4gu2Y Top rated mobile app, ZERO FEE TRADES on s… https://t.co/Rlwnrm5D5J		2019-07-15 03:06:57
1889	CryptoCompetent	"Low-Cap of the Day:

#ZEBI: $ZCO

Price: $0.005959 USD 
Market-Cap: $3,724,288 USD 

#bitcoin #altseason #altcoins… https://t.co/X644e2UXJY"		2019-07-15 03:06:09
1890	bch_price	"Price of 1 BCH to USD: $275.86 (Change: +0.07 %)
Price of 1 BCH to BTC: 0.02731793 Ƀ (Change: -0.25 %)
#bitcoincash #bch $bch"	Bulgaria	2019-07-15 03:02:41
1891	MexWatcher	"Future / Spot basis as of Mon Jul 15 12:01:26 JST 2019
#BCH : 0.04%
#XRP : 0.90%
#ETH : 0.00%
#EOS : 1.03%
#LTC : 0… https://t.co/9blgpXkQh9"		2019-07-15 03:01:26
1892	coinstats	"BitcoinCash - BCH
Price: $276.14
Change in 1h: -0.22%
Market cap: $4,940,695,099.00
Ranking: 5
#BitcoinCash #BCH"	Blockchain	2019-07-15 03:00:22
1893	RealTimeNews__	Bitcoin Cash Merchant Adoption Grows and Exchange Supports BCH in the Weekly Video Update #Trading #BCH #Exchange  https://t.co/86rI17F0Nk		2019-07-15 02:51:08
1894	CMN_Today	"LTC Becomes the Brand’s Official Crypto  https://t.co/C8IJuXbIxS
#btc #ada #bch #eos #eth #ltc #trx #xrp"	On Chain	2019-07-15 02:46:49
1895	GetTheCrypto1	#crypto Crypto's The Dream Will Become Reality #BCH - qr8k9v80f30dzu55wxy5g890yy0d2h9fms3a9vn5v0		2019-07-15 02:38:32
1896	CryptoPanda15	"@jimmy007forsure I know  that #BCH and #BTC can coexist peacefully. 
- Teachings of Bushism
😋🐼🧡"		2019-07-15 02:38:24
1897	BoersenMedien	#Litecoin #LTC drops -1.42% in one hour. #Bitcoin Cash #BCH drops -1.09% in one hour. #Bitcoin SV #BSV drops -1.63% in one hour.	Berli	2019-07-15 02:38:02
1898	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #USDT -0.42%, #ETH -0.92%, #EOS -0.98%, #BTC -1.38%, #XRP -1.56%, #BCH -1.8%,… https://t.co/hy7CgwpfnB		2019-07-15 02:33:01
1899	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9910.66 $ (-1.77 %)
$ETH - 213.3 $   (-1.62 %)
$XRP - 0.3 $     (-2.0 %)… https://t.co/vunynGv4dn"		2019-07-15 02:22:27
1900	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 9875.0 $    (-2.28 %)
$ETH   - 213.28 $    (-2.22 %)
$XRP   - 0.3 $… https://t.co/WMA3xwdDwG"		2019-07-15 02:22:26
1901	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9920.8 $    (-1.77 %)
$ETH - 213.99 $    (-1.74 %)
$XRP - 0.3 $       (-… https://t.co/KQtB3aIJCa"		2019-07-15 02:22:25
1902	BitOfferVN	"BITCOIN #BTC  $9919.14

ETHEREUM #ETH $213.84

RIPPLE #XRP  $0.2969

LITECOIN #LTC $85.58

BITCOIN CASH #BCH $268.9… https://t.co/NNiwZ9nn9s"	Singapore	2019-07-15 02:17:28
1903	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$274.47
1 Hour: -0.21 % | 24 Hours: -20.25 % | 7 Days: -32.99 %
#bch #bitcoin cash"	New York, NY	2019-07-15 02:17:02
1904	webnowcompany	"#BTC #BCH #LTC Litecoin
Litecoin (LTC/USD) extended recent losses during yesterday’s North American session and tra… https://t.co/X00xqNYrn2"	USA	2019-07-15 02:09:55
