	user	text	location	date
1112	BinanceChainBot	"➡️ 36,000 $BNB (1,003,752 USD) transfered
from bnb1jxfh2g85q3v0tdq56fnevx6xcxtcnhtsmcu64m
to bnb1rx5wgnce4w6cgg0jwc… https://t.co/6ay88pzYJx"	Earth	2019-07-15 07:43:17
1113	whale_alert	"36,000 #BNB (1,005,861 USD) transferred from #Binance to unknown wallet

Tx: https://t.co/hppNUPsQ95"	Worldwide	2019-07-15 07:43:09
1114	hirondelles87	Breakfast on the terrace #breakfast #petidejeuner #terrace #chanderlier #vintage #maisonhirondelles… https://t.co/4iZuRNWBoo	Mézières-sur-Issoire, France	2019-07-15 07:25:21
1115	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$EOS - 4.25 $    (+0.69 %)
$ADA - 0.06 $    (+1.84 %)
$ETC - 5.53 $    (+1.59 %… https://t.co/XsQPtsyWTQ"		2019-07-15 07:23:28
1116	bitcoin_fann	"Are we going under 10k$? Answer here! / PL
https://t.co/FXJoQFQgSe
#tether #bitcoin #blockchain #cryptocurrency… https://t.co/bTvyDQ6tcD"		2019-07-15 07:16:05
1117	junior_satoshi	#BNB death cross incomming	Darmstadt, Allemagne	2019-07-15 07:13:01
1118	TronWeekly	"BQTX lists #Binance Coin (#BNB)

In @bqt_ico, one can do a lot, you can trade globally your digital coins interacti… https://t.co/8HvQ2CNVXv"	Worldwide	2019-07-15 07:05:23
1119	ADRTrading	#Trade #cryptocurrency with the ADR Trading Group 👨🏻‍💻 https://t.co/9IMfaEglP4 👩🏼‍💻 Make an informed decision and p… https://t.co/LUeb0XhrKt	London, England	2019-07-15 07:01:09
1120	coinstats	"BinanceCoin - BNB
Price: $28.04
Change in 1h: -0.88%
Market cap: $3,959,198,844.00
Ranking: 6
#BinanceCoin #BNB"	Blockchain	2019-07-15 07:00:27
1121	bnbtoken	"ℹBNB Market Updateℹ
💰 Price [USD]: $27.61
⚡ Price [BTC]: 0.00270
📉 1h: -1.09%
💩 24h: -11.05%
📊 Volume: $286,930,883… https://t.co/OtGvmIivGy"	Moon	2019-07-15 07:00:09
1122	AuldCasa	"AULD CASA
Become a part of Auld Casa Guesthouse by liking and following us on Facebook, Instagram and Twitter. Stay… https://t.co/UnFCZS03qX"	Namibia	2019-07-15 06:52:02
1123	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #XRP 0.57%, #BTC 0.02%, #USDT -0.02%, #ETH -0.14%, #EOS -0.33%, #ADA -0.36%, #BNB… https://t.co/oaVHyzHf3M		2019-07-15 06:33:01
1124	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$EOS - 4.22 $    (-0.21 %)
$ADA - 0.06 $    (+0.02 %)
$ETC - 5.44 $    (+0.12 %… https://t.co/dNmcm4ghCc"		2019-07-15 06:23:15
1125	YottaMatrix	"Current Price Of:
#BTC: $10185.5669574
#BCH: $282.196967472
#BNB: $28.1767680653
#TRX: $0.0244712249
#BTT: $0.0009865375"	Malta	2019-07-15 06:18:25
1126	Mhtgadgetbox	"If you don't know ehat #BNB is this guy can tell you more about it time to time!
I guess you should start to follow… https://t.co/nPVjc0nEBT"	Kanpur, India	2019-07-15 06:09:39
1127	coinstats	"BinanceCoin - BNB
Price: $28.29
Change in 1h: -0.47%
Market cap: $3,993,175,053.00
Ranking: 6
#BinanceCoin #BNB"	Blockchain	2019-07-15 06:00:27
1128	crypto_envision	Opportunity strikes you always never miss it. #BTC and #BNB	Earth	2019-07-15 05:58:32
1129	webnowcompany	#BTC #ETH #BNB Two cryptocurrency exchanges open this week and one closed down. Join us in our latest edition of Th… https://t.co/jj6uJmA4yE	USA	2019-07-15 05:53:25
1130	Cryptorg_trade	"BNB is losing ground

#BNB https://t.co/6frRnsbQgE"		2019-07-15 05:50:06
1131	MihirNaik19	"$BNB/USD - $22.8 an immediate support. However, $18.1 is more likely to be a landing area.

#BNB #BinanceCoin… https://t.co/94vnPd8Vvp"	USA	2019-07-15 05:36:34
1132	CryptoBud007	Special gratitude to @cz_binance #BNB for retaining the 25% bnb trading fee discount. Thank you!	India	2019-07-15 05:35:49
1133	YottaMatrix	"Current Price Of:
#BTC: $10177.9551081
#BCH: $283.91098703
#BNB: $28.2810324071
#TRX: $0.0246789828
#BTT: $0.0009913508"	Malta	2019-07-15 05:34:54
1134	VoCtpgC8Ki241Rg	"Dear stranger to you Salvation to me
#BTC #Bitcoin #Cryptocurrency #Crypto #BNB

1AcnZqfZWPqK8PcpfXxTTPCe4NXMb8x4DT https://t.co/ncbUXU9ZXA"		2019-07-15 05:30:06
1135	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$EOS - 4.22 $    (-0.58 %)
$ADA - 0.06 $    (-2.45 %)
$ETC - 5.43 $    (-0.97 %… https://t.co/H0UjpQCFys"		2019-07-15 05:23:02
1136	Bitcoinikdotcom	"@Tether_to Accidentally Minted $5 Billion USDT While Issuing Omni To Tron Swap

https://t.co/OyepUQypxK… https://t.co/X2fhkpJ2bR"	Worldwide	2019-07-15 05:22:51
1137	AtomarsExchange	"@AtomarsExchange now supports #PaxosStandardToken #PAX !!!
Pairs against #PAX are open for #BTC #BAT #BCHABC #BNB… https://t.co/GXmemuZLiY"		2019-07-15 05:16:39
1138	XRPCaptain	"All I want for Christmas in July is ....

#Crypto
#XRPcommunity 
#BTR
#BNB
#LINK https://t.co/V2K33DaQqC"	Sydney, New South Wales	2019-07-15 05:07:06
1139	AtomarsExchange	"@AtomarsExchange now supports USD Coin #USDC !!!
Pairs against USDC are open for #ADA #BCHABC #BNB #BTC #DASH #DOGE… https://t.co/maOGGSPKyi"		2019-07-15 05:03:50
1140	coinstats	"BinanceCoin - BNB
Price: $28.43
Change in 1h: -0.3%
Market cap: $4,013,956,199.00
Ranking: 6
#BinanceCoin #BNB"	Blockchain	2019-07-15 05:00:32
1141	cryptofindertv	"Shop locally, pay with international currency.

#IGA grocery stores to start accepting #cryptocurrency via… https://t.co/CjPCA9PwFd"		2019-07-15 04:46:28
1142	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #BCH 0.57%, #BTC 0.45%, #BNB 0.44%, #USDT 0.22%, #XLM 0.17%, #ETH 0.14%, #XRP 0.0… https://t.co/VYJiacWlsy		2019-07-15 04:33:02
1143	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$EOS - 4.25 $    (-0.31 %)
$ADA - 0.06 $    (+0.14 %)
$ETC - 5.49 $    (-0.46 %… https://t.co/zeeosgNE00"		2019-07-15 04:22:49
1144	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #BSV 4.34%, #BNB 3.01%, #BCH 2.94%, #LINK 2.89%
2… https://t.co/9BFrxY5vNj"		2019-07-15 04:05:03
1145	coinstats	"BinanceCoin - BNB
Price: $28.54
Change in 1h: +3.39%
Market cap: $4,028,741,519.00
Ranking: 6
#BinanceCoin #BNB"	Blockchain	2019-07-15 04:00:27
1146	bnbtoken	"ℹBNB Market Updateℹ
💰 Price [USD]: $28.11
⚡ Price [BTC]: 0.00274
🚀 1h: 3.43%
💩 24h: -9.94%
📊 Volume: $284,521,814
💎… https://t.co/F7bkeAlaSs"	Moon	2019-07-15 04:00:10
1147	Bitcoinikdotcom	"Weekly Crypto Report (08-14 July) | What Happened This Week in Crypto

https://t.co/NqBE2SOLm6

#Blockchain #crypto… https://t.co/kuaZ6lyibj"	Worldwide	2019-07-15 03:57:57
1148	TranTaiQBVN2001	"Last airdrop fill this form and get 1100 ETHW Worth 4$ 

https://t.co/HSO2l5sc55
__________________
#ERC20 #ICO… https://t.co/ZoNffDxHWb"		2019-07-15 03:33:27
1149	Stark_Mads	@cz_binance #BNB to the moon 🌙 ！	Central City, Los Angeles	2019-07-15 03:23:10
1150	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$EOS - 4.26 $    (+3.41 %)
$ADA - 0.06 $    (+3.63 %)
$ETC - 5.51 $    (+4.52 %… https://t.co/NXGMSy9Oz8"		2019-07-15 03:22:36
1151	KristofPerez1	"Last airdrop fill this form and get 1100 ETHW Worth 4$ 

https://t.co/ETZCyg9q2f
__________________
#ERC20 #ICO… https://t.co/8YvvNfA3VH"	Republic of the Philippines	2019-07-15 03:18:34
1152	CryptoBumbai	"Everything is going to bounce back up so hard it will leave a mark on your wallet. 

#BTC #ETH #XRP #LTC #EOS #BNB #ICX"		2019-07-15 03:03:08
1153	TalentaSG	"#Binance @binance Destroys $26 Million Worth of Its Team’s #BNB Tokens

[Source: @coindesk ] ✩✩✩✩… https://t.co/HipcDT51zj"	Singapore	2019-07-15 03:00:40
1154	coinstats	"BinanceCoin - BNB
Price: $27.60
Change in 1h: -0.1%
Market cap: $3,896,900,327.00
Ranking: 7
#BinanceCoin #BNB"	Blockchain	2019-07-15 03:00:32
1155	bnbtoken	"ℹBinance Exchange Infoℹ
💰 BNB Price [USD]: $27.06
📊 Trading Volume [24h]: $2,237,334,441
💥 Active Tradingpairs: 522… https://t.co/IcPPBqvuzF"	Moon	2019-07-15 03:00:01
1156	cuongtrang11	"Last airdrop fill this form and get 1100 ETHW Worth 4$ 

https://t.co/xq31LRgqiI
__________________
#ERC20 #ICO… https://t.co/xfQDplzu7d"	Vietnam	2019-07-15 02:59:43
1157	JewelCrichlow	The next #BNB better be on Bucc.	Barbados	2019-07-15 02:57:14
1158	BinanceChainBot	"➡️ 50,000 $BNB (1,349,615 USD) transfered
from bnb1zmjy08t7v2au6lrjsmmf7dlcwsfc9flwkswtqe
to bnb1ffjn4gv0ncncsutya8… https://t.co/NfYPUuixeN"	Earth	2019-07-15 02:56:32
1159	ARafayGadit	If I have to buy one coin in this bloodshed, I will buy #BNB. Without a doubt, without any regrets	Karachi, Pakistan	2019-07-15 02:38:13
1160	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #USDT -0.42%, #ETH -0.92%, #EOS -0.98%, #BTC -1.38%, #XRP -1.56%, #BCH -1.8%,… https://t.co/hy7CgwpfnB		2019-07-15 02:33:01
1161	webnowcompany	#BNB #SPHR Reports of impersonation scam have surfaced where the scammer was impersonating as the cryptocurrency ex… https://t.co/Hs1yjAp01L	USA	2019-07-15 02:30:33
1162	BinanceChainBot	"➡️ 50,000 $BNB (1,324,355 USD) transfered
from bnb1rx5wgnce4w6cgg0jwc3vvuj87jtfh3x0uwfapk
to bnb1zmjy08t7v2au6lrjsm… https://t.co/PSiMrjAW14"	Earth	2019-07-15 02:25:42
1163	alicoinglobal	#Binance Destroys $26 Million Worth of Its Team’s #BNB Tokens. Read more: https://t.co/o54twG7NPR https://t.co/00fLOnPIl4		2019-07-15 02:24:57
1164	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$EOS - 4.12 $    (-1.26 %)
$ADA - 0.06 $    (-2.43 %)
$ETC - 5.27 $    (-0.52 %… https://t.co/oOhwojrkAL"		2019-07-15 02:22:23
1165	CasaPhillips77	Welp, there it is. At this point I would expect $25 then possibly $20ish. Just took longer than I expected. #BNB… https://t.co/EhqgqIEqCJ	Colorado, USA	2019-07-15 02:15:18
1166	gede_swita	"Top 5 Crypto Performers. 

#BTC
#LINK
#XMR
#OKB
#BNB

https://t.co/88WYT7LyA7"	Indonesia	2019-07-15 02:09:15
1167	coinstats	"BinanceCoin - BNB
Price: $27.52
Change in 1h: -1.26%
Market cap: $3,884,490,384.00
Ranking: 7
#BinanceCoin #BNB"	Blockchain	2019-07-15 02:00:33
1168	JewelCrichlow	I can say that my friend had a great cruise! #BNB @MrJucks 🎉	Barbados	2019-07-15 01:53:36
1169	HoangDaiHai	"Last airdrop fill this form and get 1100 ETHW Worth 4$ 

https://t.co/hWtu1Lmjk1
__________________
#ERC20 #ICO… https://t.co/c9cZcBII1G"		2019-07-15 01:45:06
1170	haroldo44505601	Below $10K: Bitcoin Price Drops $1.4K in 24 Hours to Hit 2-Week Low https://t.co/KAHXCjgUJL via @CoinDesk… https://t.co/VutYZNrcwX	Los Angeles, CA	2019-07-15 01:38:26
1171	xrpstrategy	ENTER CRYPTO MARKET! BUY BNB LONG!  currentPrice= 27.4348   #binance #bnb #bitcoin #btc #cryptocurrency		2019-07-15 01:23:56
1172	bitcoinagile	BNB, #BNB, bnbusdt, #BINANCE, LONG for BINANCE:BNBUSDT by Symmetric #BNBUSDT https://t.co/XWmAvcyIds https://t.co/LC7SYB1sBV	Matter Doesn't Matter	2019-07-15 01:22:32
1173	AnthonyTsNY	BNB, #BNB, bnbusdt, #BINANCE, LONG - #BNBUSDT chart https://t.co/owCcjRT4to	New York, NY	2019-07-15 01:22:26
1174	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$EOS - 4.18 $    (+2.81 %)
$ADA - 0.06 $    (+0.21 %)
$ETC - 5.3 $     (-3.43 %… https://t.co/n4sCqMAcML"		2019-07-15 01:22:10
1175	CryptoPolka	"#BinanceCoin is now down 11.65% on the day!!!
#BNB is now trading at $27.7559 #usd.
$bnb #Crypto #cryptocurrency #CryptoNews"	Earth	2019-07-15 01:21:09
1176	Binance_Profit	"💥HOT💥 #BNB_PRO 2,100,000 for first 1500 people
💰 $70 Worth
✔️ Follow
✔️ Retweet &amp; Tag 5 friends
✅ Join Her  :… https://t.co/jex3FBJG6h"		2019-07-15 01:21:01
1177	xrpstrategy	EXIT CRYPTO MARKET! SELL BNB  currentPrice= 27.5631   #binance #bnb #bitcoin #btc #cryptocurrency		2019-07-15 01:20:57
1178	Binance_Profit	"💎 #BNB_PRO 2,100,000 for first 1500 people
💰 $70 Worth

Name : BNB_PROFIT
Supply: 25,000,000
Symbol: BNBPRO
PRICE :… https://t.co/OKOOXUUbXV"		2019-07-15 01:14:59
1179	hibiscusbnb	"Hanging in the front yard.
•
•
•
 #Hibiscus #breakfastoftheday #Hibiscushospitality
#breakfastandabed #Bdirect #BnB… https://t.co/Vp0MAEl2hI"	Fort Myers, FL	2019-07-15 01:11:30
1180	BandBTraveler	Allalenz Hotel-pension, hotel in Vienna - B&amp;B reservations, bed and breakfasts, inns, guesthouses, and hotels in Vi… https://t.co/9WUp5RGkGL	Worldwide	2019-07-15 01:08:29
1181	coinstats	"BinanceCoin - BNB
Price: $27.94
Change in 1h: -3.78%
Market cap: $3,944,366,848.00
Ranking: 6
#BinanceCoin #BNB"	Blockchain	2019-07-15 01:00:27
1182	bnbtoken	"ℹBNB Market Updateℹ
💰 Price [USD]: $27.38
⚡ Price [BTC]: 0.00270
📉 1h: -4.72%
💩 24h: -12.14%
📊 Volume: $246,046,770… https://t.co/1uG7NMF2pF"	Moon	2019-07-15 01:00:09
1183	CryptoMeterIO	#BINANCE: #BNB Selling Activity Worth 3M+ USDT #cryptocurrency #cryptotrading - https://t.co/LIVO4vt168		2019-07-15 01:00:02
1184	diavests	#xrp #trx #bnb #btt #link #bat #MATIC hello		2019-07-15 00:51:51
1185	tienao2018	"Last airdrop fill this form and get 1100 ETHW Worth 4$ 

https://t.co/Jbrhu8opXf
__________________
#ERC20 #ICO… https://t.co/i1oBdOntI9"		2019-07-15 00:41:41
1186	whale_alert_guy	I have to say, Tron #TRX is looking very cheap right now as is Binance Coin #BNB.  It's all a question of time.  I'… https://t.co/WiGOe8g9G7	London	2019-07-15 00:40:55
1187	tugayyalinc	"Last airdrop fill this form and get 1100 ETHW Worth 4$ 

https://t.co/jsfsluyzhg
__________________
#ERC20 #ICO… https://t.co/NmMChgPWpp"	Manisa	2019-07-15 00:40:25
1188	xrpstrategy	ENTER CRYPTO MARKET! BUY BNB LONG!  currentPrice= 26.6791   #binance #bnb #bitcoin #btc #cryptocurrency		2019-07-15 00:34:57
1189	xrpstrategy	EXIT CRYPTO MARKET! SELL BNB  currentPrice= 26.5   #binance #bnb #bitcoin #btc #cryptocurrency		2019-07-15 00:33:57
1190	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #USDT 0.64%, #XRP -3.11%, #BTC -3.15%, #EOS -3.55%, #LTC -3.76%, #BNB -4.39%,… https://t.co/CKDjqLV7be		2019-07-15 00:33:01
1191	CryptoMeterIO	#BINANCE: #BNB Selling Activity Worth 312.95 BTC #cryptocurrency #cryptotrading - https://t.co/LIVO4vt168		2019-07-15 00:30:02
1192	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$EOS - 4.06 $    (-2.94 %)
$ADA - 0.06 $    (-5.49 %)
$ETC - 5.49 $    (-5.61 %… https://t.co/OQuIFVhZ64"		2019-07-15 00:21:58
1193	JBTheCryptoKing	"@cz_binance How many ways of utilizing $BNB does that make?

We have to be over 200 by now.

In #BNB we trust."		2019-07-15 00:18:48
1194	xrpstrategy	ENTER CRYPTO MARKET! BUY BNB LONG!  currentPrice= 27.9687   #binance #bnb #bitcoin #btc #cryptocurrency		2019-07-15 00:17:57
1195	coinstats	"BinanceCoin - BNB
Price: $28.92
Change in 1h: -2.47%
Market cap: $4,083,399,701.00
Ranking: 6
#BinanceCoin #BNB"	Blockchain	2019-07-15 00:00:27
1196	Theridon1	"#BTC goes Up - #BNB goes Down
#BTC goes Down - #BNB goes Up

Keep that in mind... https://t.co/VuwBMn2ZGh"		2019-07-14 23:58:38
1197	ethadvocate	"What do all these tokens have in common

 #USDM #MCO #CRO #BTC #ETH #LTC #XRP #BNB #TUSD #PAX #ENJ #BAT #OMG #KNC… https://t.co/mDohjTCzEj"		2019-07-14 23:47:03
1198	ChartVampire	"@A2TheG83 yes I have long term holds 
@OfficialScroll (XD) 
#RVN

Then my top players 
#BNB
#LINK"	Vegas, USA	2019-07-14 23:25:59
1199	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$EOS - 4.18 $    (-2.04 %)
$ADA - 0.06 $    (-2.09 %)
$ETC - 5.81 $    (-2.2 %)… https://t.co/ZFSIsx1RI6"		2019-07-14 23:21:45
1200	KeithCryptoMali	What coin you now wished you’d invested in 2-3years back? Mine was ethereum and #bnb #eos  today I am glad I see a… https://t.co/CbJ4ZPyNu7	Dm 4 ur expansion into Africa	2019-07-14 23:18:41
1201	mars30634534	"#pvt keeps climbing ! Join now and get pvt daily or buy on #binance dex!
 👇https://t.co/YAm2r5RTWF

#exchange #btc… https://t.co/gKYc58fiiS"		2019-07-14 23:07:29
1202	agerman	"Hey,

If you sign up for Airbnb with my link, you'll get $40 off your first trip.

When you book a trip of $75 or m… https://t.co/yJwAo2IjDH"		2019-07-14 23:02:13
1203	coinstats	"BinanceCoin - BNB
Price: $29.64
Change in 1h: -0.16%
Market cap: $4,184,302,797.00
Ranking: 6
#BinanceCoin #BNB"	Blockchain	2019-07-14 23:00:27
1204	CoinoMonitor	Top12 from big coins: #LTC 2.21%, #ETH 0.84%, #BCH 0.76%, #XRP 0.72%, #BSV 0.61%, #BNB 0.5%, #EOS 0.43%, #TRX 0.28%… https://t.co/ilW4ETiLKZ		2019-07-14 22:33:01
1205	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$EOS - 4.27 $    (+0.27 %)
$ADA - 0.06 $    (-0.19 %)
$ETC - 5.95 $    (+0.56 %… https://t.co/RZxDBSTJA2"		2019-07-14 22:21:32
1206	CryptoAnubis	@binance I just realized why i adore @binance too much, we share couple important things together, both born in jul… https://t.co/AuH4wL7aCu	New York, NY	2019-07-14 22:14:18
1207	Crypto____World	#ApolloCurrency has Just too much going for it right now. The most busiest Github I have seen as pointed out by… https://t.co/l7d6lWQ8n6		2019-07-14 22:10:43
1208	bnbtoken	"ℹBNB Market Updateℹ
💰 Price [USD]: $29.60
⚡ Price [BTC]: 0.00277
📈 1h: 0.25%
📉 24h: -3.41%
📊 Volume: $233,315,205
💎… https://t.co/Jnk6N3bztR"	Moon	2019-07-14 22:00:49
1209	coinstats	"BinanceCoin - BNB
Price: $29.72
Change in 1h: +0.56%
Market cap: $4,196,004,225.00
Ranking: 6
#BinanceCoin #BNB"	Blockchain	2019-07-14 22:00:27
1210	bnbtoken	"ℹBinance Exchange Infoℹ
💰 BNB Price [USD]: $29.60
📊 Trading Volume [24h]: $1,943,463,828
💥 Active Tradingpairs: 522… https://t.co/bosNSHS6C9"	Moon	2019-07-14 22:00:12
1211	webnowcompany	#BTC #BNB After an increase in the interest for Bitcoin (BTC) and digital assets in the market, a larger number of… https://t.co/n7QOTkqRhr	USA	2019-07-14 21:59:27
1212	247BidsHQ	"3,000 EUNO for just $5.46? Possible? Jim did it!  
  
Jim won 3,000 $EUNO for $5.46 on https://t.co/Lrqae0y3DO… https://t.co/ba2Oks6VV9"		2019-07-14 21:31:05
1213	Tank_246	#BNB sweet is rslllll!!!! BIG UP @MrJucks 🙌🏼	Barbados	2019-07-14 21:23:51
1214	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$EOS - 4.26 $    (+3.35 %)
$ADA - 0.06 $    (+2.01 %)
$ETC - 5.91 $    (+2.02 %… https://t.co/IgDrOdKKf3"		2019-07-14 21:21:19
1215	Nik0layy	Now or never. This is the right time to place a #BUY orders in the #cryptomarket. This August, the #crypto will wri… https://t.co/ANksWvAzfT	Bulgaria	2019-07-14 21:17:59
1216	OneKicksGym	When you see Fandom people wearing more_coin More-Las Vegas and are smiling about it! #morecoin #bitcoin… https://t.co/sGuRTUJzt5	Las Vegas NV	2019-07-14 21:17:57
1217	GG81942496	@XRPNews_ @XRP_OWL @cryptopawn @Fame21Moore @MoonLamboio @XrpBoy @MickyGinge @Crypto_Ginger @ganeshhiremath… https://t.co/mXUleU0ff1		2019-07-14 21:15:58
1218	GG81942496	@Luckypete1988 @Fame21Moore @XRP_OWL @MoonLamboio @XrpBoy @MickyGinge @Crypto_Ginger @ganeshhiremath @SudeeptaDey1… https://t.co/gDAGu63tMz		2019-07-14 21:10:06
1219	GannMarkets	"Values of the highest market cap 10 Cryptocurrencies :
1. #btc $10675
2. #eth $237.827
3. #xrp $0.3164236
4. #ltc $… https://t.co/XrxmKrffbU"		2019-07-14 21:05:05
1220	coinstats	"BinanceCoin - BNB
Price: $29.60
Change in 1h: +0.62%
Market cap: $4,178,330,804.00
Ranking: 6
#BinanceCoin #BNB"	Blockchain	2019-07-14 21:00:28
1221	caspertanu	"@DellMember @FIO_Social One of the Nice Social Crypto Project and Airdrop Also .Like it .
#FIO #SocialMedia #Tron… https://t.co/TI0PYoAC6w"	Dhaka	2019-07-14 21:00:06
1222	VoCtpgC8Ki241Rg	"Dear stranger to you Salvation to me
#BTC #Bitcoin #Cryptocurrency #Crypto #BNB
↓BTC address
1AcnZqfZWPqK8PcpfXxTTP… https://t.co/J0GGqeoPIm"		2019-07-14 20:55:53
1223	CryptoWeatherON	Most traded coins - Saturday, 13 July 2019 #cryptoweather #crypto #weather #btc #bnb #eth #eth #bnb https://t.co/5mpGCOYZtr		2019-07-14 20:55:42
1224	caldwelhousebnb	"Pic of the Day... Hudson River Sunset by Hudson Valley Happenings

#HudsonValley #BedandBreakfast #BnB #Romance… https://t.co/0QxZLEowgb"	Salisbury Mills, NY	2019-07-14 20:49:01
1225	airdrops_turk	@binance I met binance last bull season.  I always thought I'd win with crypto, but it didn't.  But I still have ho… https://t.co/MZ8jDqpYXJ	Türkiye	2019-07-14 20:40:37
1226	GG81942496	@Luckypete1988 @Fame21Moore @XRP_OWL @MoonLamboio @XrpBoy @MickyGinge @Crypto_Ginger @ganeshhiremath @SudeeptaDey1… https://t.co/9uW60H7VuR		2019-07-14 20:37:15
1227	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #XRP 0.4%, #BCH 0.38%, #ETH 0.36%, #ADA 0.36%, #BSV 0.26%, #BNB 0.13%, #LTC 0.07%… https://t.co/Dy5fLnSovb		2019-07-14 20:33:01
1228	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$EOS - 4.12 $    (-1.0 %)
$ADA - 0.06 $    (-0.35 %)
$ETC - 5.8 $     (-0.42 %)… https://t.co/wsoW1u6uYG"		2019-07-14 20:21:06
1229	Gamer_Trades	"@binance #BinanceTurns2 Once upon a time a pretty girl put all her money on #BNB
And she had hope to earn 100x. But… https://t.co/tWwdtZ8SRz"		2019-07-14 20:16:24
1230	arthurko1000	"Ppl are still buying '' on the deep'' but I am really curious from where ppl take money every second day 😂🤔
#btc… https://t.co/dyPdqlmyjL"		2019-07-14 20:14:42
1231	GetTheCrypto1	#bitcoinmining Cryptocurrency Are Great Investments #BNB - 0x983eFd4ad5F4463EbE5A416cAf99cE3a0ee2B363		2019-07-14 20:08:31
1232	CryptOmegaMan	#Binance Plans to Burn Its Team’s Entire Supply of #BNB https://t.co/p9ZZEzeV0U	$BTC $ETH $XRP $LTC $BCH $EOS $BNB $TRX $ADA $XLM $XMR $DASH $NEO $NANO $DOGE $NPXS $SCC	2019-07-14 20:01:48
1233	SludgeFeed	#Binance Plans to Burn Its Team’s Entire Supply of #BNB https://t.co/4EOszTxIQi	Boston, MA	2019-07-14 20:01:14
1234	coinstats	"BinanceCoin - BNB
Price: $29.44
Change in 1h: -0.18%
Market cap: $4,156,145,650.00
Ranking: 6
#BinanceCoin #BNB"	Blockchain	2019-07-14 20:00:27
1235	CryptoWeatherON	Most #BTC volume coins - Saturday, 13 July 2019 #cryptoweather #crypto #weather #bnb #eth #xrp #ltc #eos https://t.co/MfgivSz8SN		2019-07-14 19:55:20
1236	arthurko1000	"That time when @officialmcafee tweet ''crypto of the day'' made 80% pump 🤔😢
#btc #ltc #xrp #crypto #cryptocurrency… https://t.co/Cux2mJdGSs"		2019-07-14 19:54:17
1237	JesuslVivas	Talking about liquidity....Can everyone please get all their money out the ATM at once? lets see what happens 😂😂😂😂… https://t.co/RYONvAmmJH	Alicante, España	2019-07-14 19:52:05
1238	Nishul_jain	"@binance Happy 2nd Birthday, #Binance! 
Congratulations on this feat, this is just the beginning!😀
#BinanceTurns2… https://t.co/tCzDW2YIF8"	Mumbai, India	2019-07-14 19:51:22
1239	CryptoWeatherON	Most $ volume coins - Saturday, 13 July 2019 #cryptoweather #crypto #weather #btc #eth #bnb #eos #xrp https://t.co/mMsfnpbq3y		2019-07-14 19:40:18
1240	nguyenking6	"Last airdrop fill this form and get 1100 ETHW Worth 4$ 

https://t.co/KMhhjpCDrn
__________________
#ERC20 #ICO… https://t.co/1y7gfWg3UJ"		2019-07-14 19:26:19
1241	bnbtoken	"ℹBNB Market Updateℹ
💰 Price [USD]: $29.57
⚡ Price [BTC]: 0.00281
📉 1h: -0.26%
💩 24h: -5.21%
📊 Volume: $237,309,096… https://t.co/KIUEVAV5iC"	Moon	2019-07-14 19:21:33
1242	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$EOS - 4.16 $    (-3.0 %)
$ADA - 0.06 $    (-0.85 %)
$ETC - 5.82 $    (-1.04 %)… https://t.co/w7IsPaJzRV"		2019-07-14 19:20:53
1243	Adelere	"@QualityCityApts #ShortLet .co.uk is at no reserve auction ending 16/07/2019
https://t.co/YVeYeJwJyb… https://t.co/tmeb59Wk0R"	London, England	2019-07-14 19:16:51
1244	Dedii02	"Last airdrop fill this form and get 1100 ETHW Worth 4$ 

https://t.co/Oq7SjcoE5O
__________________
#ERC20 #ICO… https://t.co/BcoO9wxT28"	Indonesia	2019-07-14 19:16:27
1245	CoinCapsAi	"#binance #announces #burn of #team’s #bnb #token #supply 
#instavenezuela #crypto #btcnews #ethereum… https://t.co/czWOxQJaHY"	The World	2019-07-14 19:12:01
1246	CashTechNews	Pundi X Integrates Crypto Payments Into Traditional Sales Terminals #bitcoin #bnb #binance #amazon #betting https://t.co/MYPgm7pDOi	New York, NY	2019-07-14 19:11:55
1247	CashTechNews	Binance Announces Burn of Team’s BNB Token Supply #binance #changpengzhao #bitfinex #chain #bnb https://t.co/g6y6CuQgsp	New York, NY	2019-07-14 19:11:54
1248	CryptoPolka	"#BinanceCoin is down 5.70% on the day.
#BNB is now trading at $29.4679 #USD.
$BNB #Crypto #CryptoNews #cryptocurrency"	Earth	2019-07-14 19:11:33
